sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,hessian_mre,asymmetry_mae,true_asymmetry_mae,eigval_mae,eigval_mre,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval_mre_eckart,eigval1_mae_eckart,eigval1_mre_eckart,eigval2_mae_eckart,eigval2_mre_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,eigvec_overlap_error,freq_mae_400_4000,freq_mae_400_4000_dataset
13,12,498.99725341796875,783.665152,8231.1875,685.9323120117188,0.05863846838474274,0.9039812684059143,12.974503517150879,0.6163119077682495,4.218440517433919e-05,6.286324977874756,1.6833521127700806,3,0,0,0,1,4,0,0,0,1,0,1.8414121807703328,0.6051138877244484,0.17932546401107463,0.8912218239224108,0.128518686559237,0.9169184889924117,0.5331269115396807,0.02841023174424319,6.112193105233775,1426.4235255022695,
14,21,1245.961181640625,1081.91232,10427.5400390625,496.5495300292969,0.09144769608974457,1.2071828842163086,26.000761032104492,1.2682551145553589,8.61528951645596e-06,10.935020446777344,139.96884155273438,2,0,0,1,0,9,0,0,0,1,0,2.713286550529663,1.570630352456796,1.795238635771534,8.209702869676274,0.6154694758612026,11.303269917877008,0.01892040697720339,0.031538648027144386,9.513847006199992,,
15,17,728.9579467773438,1200.39936,11713.2138671875,689.0125732421875,0.2859593629837036,2.32314133644104,27.281705856323242,1.4450180530548096,5.1103110308758914e-05,24.826757431030273,342.13726806640625,4,0,0,0,1,16,0,0,0,1,0,5.251648887141971,5.463627411219149,1.6530101044510315,15.404208598109204,1.3100393686146556,14.47952460049747,0.29407677899693296,0.0294833896372595,8.678317650709717,,
16,20,1106.372314453125,1182.690304,12885.2607421875,644.2630615234375,0.2174527496099472,1.1994763612747192,52.91566467285156,1.3424781560897827,2.2850521418149583e-05,9.665872573852539,36.11422348022461,6,0,0,0,1,12,0,0,0,1,0,2.5649153809357066,2.3408110993345805,1.3177827306022132,4.85138147313377,0.5351286356944011,5.164117102552803,0.6664464858512806,0.08173649561620847,9.038314458548815,,
17,27,2412.27685546875,1667.370496,12000.517578125,444.463623046875,0.11806203424930573,0.8623390197753906,52.189117431640625,0.8463228344917297,9.08245419850573e-06,11.538604736328125,496.1169128417969,5,0,0,0,1,17,0,0,0,1,0,2.9279853601361077,2.170569846646639,1.8897365733688816,8.676733410016876,0.5074623823532556,4.053721550078961,0.041207669148972274,0.09053886584848297,11.055381099410596,,
18,23,1589.243896484375,1748.206592,11471.701171875,498.7696228027344,0.0715385377407074,1.1530547142028809,27.587167739868164,0.9746076464653015,1.2137914382037707e-05,15.06981372833252,523.8753662109375,5,0,0,0,1,12,0,0,0,1,0,3.3658509609351333,1.665438123874289,1.0395704726205295,2.335224303791672,0.3647088951874784,2.3753016741370523,0.7756316994402913,0.036492044762028754,9.864366394392771,,
19,22,1426.347900390625,1507.017728,14495.3857421875,658.8811645507812,0.06501401960849762,0.7864064574241638,14.533327102661133,0.5571907758712769,3.070354796363972e-05,10.168793678283691,140.60958862304688,3,0,0,0,1,7,0,0,0,1,0,2.1801250033325204,6.7252014428779745,0.4306997990708491,1.947466431336954,0.20266405031631538,9.347163257779211,0.8400102053601544,0.1296341350424477,9.434245760598928,2155.5714183361524,
20,18,872.7900390625,1276.242432,8793.3359375,488.5186767578125,0.0702357292175293,1.1591383218765259,14.783796310424805,1.0686087608337402,1.572149085404817e-05,11.286696434020996,129.46600341796875,2,0,0,1,0,6,0,0,0,1,0,2.7736988317091957,1.10403301712359,1.554843915153969,8.051956633417616,0.519941819170125,9.359585745630536,0.5511351964640863,0.08454268811889076,8.394327729030675,2305.614556691281,
21,16,661.791748046875,1050.220032,9872.8076171875,617.0504760742188,0.25462228059768677,1.7356401681900024,96.03351593017578,2.313413619995117,0.0001493035233579576,10.402458190917969,17.040739059448242,6,0,0,0,1,9,0,0,0,1,0,2.251752324943319,1.3491201952433243,1.976701319242418,1.3786704952534072,0.7933291064896922,3.0149842275100345,0.005185267659135795,0.03120966308582683,7.9451025534174065,3214.9910987292897,
22,14,566.9837036132812,912.991744,12889.01953125,920.644287109375,0.06364036351442337,1.1784467697143555,13.339336395263672,0.6943832039833069,7.61206028982997e-05,10.47530746459961,10.33753490447998,0,1,0,0,0,4,0,0,0,1,0,1.7512250943749552,0.6932862450255997,0.050493485358854846,3.525575983057121,0.06972715079299721,1.4626841876650367,0.1903822619990176,0.28702000253417015,7.011367900423697,3021.779243458438,
23,21,1246.68017578125,1141.14304,12345.1357421875,587.8636474609375,0.044916026294231415,0.8127865195274353,25.37380599975586,0.5150089859962463,1.4226348866941407e-05,10.51093864440918,125.17163848876953,2,0,0,1,0,4,0,0,0,1,0,2.6834311299202285,0.8360423389881128,0.22049605721977178,4.0558735940260995,0.03351429957695582,7.488233793133055,0.1050655907075711,0.2467136814949262,9.369435118055756,1852.5179908932275,
24,16,651.4268188476562,1160.955904,8759.822265625,547.4888916015625,0.05115484446287155,1.0372785329818726,145.86595153808594,0.708373486995697,2.9000919312238693e-05,10.014869689941406,19.110076904296875,3,0,0,0,1,4,0,0,0,1,0,2.403719967591983,0.6003844393029139,0.12558010319096552,0.5450881215286155,0.10153179908450177,0.7391510148295786,0.06812245726838466,0.031826605481996374,7.5898531719547915,2070.6569235780744,
25,25,1976.263671875,1412.296704,11401.345703125,456.0538330078125,0.03635431453585625,0.5340739488601685,21.021499633789062,0.3301636278629303,1.2798864190699533e-05,8.708456039428711,20.369792938232422,5,0,0,0,1,7,0,0,0,1,0,2.567772448893014,0.7949284742279461,0.15794776769491392,0.7550657040507863,0.08519807004048927,0.6712769399995462,0.045974851100021585,0.5421291785810214,10.2288288960639,981.2235531819746,
26,23,1589.7149658203125,1652.955648,10564.4072265625,459.3220520019531,0.03328920900821686,0.5042597055435181,7.9890289306640625,0.28588539361953735,1.0088457202073187e-05,7.678563594818115,37.742950439453125,2,0,0,1,0,2,0,0,1,0,1,2.0434166720989992,0.5146443536379817,0.022068365377481202,0.46844689497661723,0.009212870270463695,1.2250055974770557,0.5596452835836003,0.005483307861430559,9.455319043396202,1233.0741342407498,
27,7,318.56536865234375,981.036032,5552.50341796875,793.2147827148438,0.22861509025096893,2.9878854751586914,5.61631965637207,2.1038122177124023,0.0003042869793716818,8.884162902832031,21.4242000579834,1,0,1,0,0,4,0,0,0,1,0,2.414360523716164,0.7199676555957615,0.23098629664339948,1.024503947213247,0.32944869820169975,1.9776840102236826,0.6843233570264237,0.4940355384464111,3.708417050302088,,
28,17,731.9733276367188,797.998592,7860.9296875,462.4076232910156,0.052319809794425964,0.8637804985046387,15.973095893859863,0.7346746921539307,5.621745003736578e-06,9.277446746826172,254.3445281982422,1,0,1,0,0,1,1,0,0,0,1,2.4315915707833704,0.4824655758338532,0.057095520337568616,0.7613677848596964,0.012285828446169624,0.7023443783738249,0.5979004716341493,0.2790195209712857,8.14110559890303,818.7521017412522,
29,19,975.73681640625,1135.600128,9828.16015625,517.2716064453125,0.14197808504104614,1.2002270221710205,24.621549606323242,1.2551603317260742,2.5061377527890727e-05,9.642627716064453,123.63932037353516,4,0,0,0,1,8,0,0,0,1,0,2.6908527191043574,1.0236233849705838,0.5498822866808384,1.7780244686988786,0.09746303103881473,1.8976782885402546,0.6719372020058327,0.4689201978819992,8.188431261769106,2808.9445770523284,
30,20,1106.8192138671875,1250.331648,10864.5625,543.2281494140625,0.06264013051986694,0.6851938366889954,15.373871803283691,0.45460885763168335,1.71458232216537e-05,8.373937606811523,24.866350173950195,6,0,0,0,1,9,0,0,0,1,0,2.130948383623609,0.603512891487254,0.14453277549601218,0.5709390409687284,0.08903468306265176,0.7014186590403438,0.11362023483800573,0.39233533558145794,9.017103980416259,,
31,15,629.3319702148438,1079.886336,9300.130859375,620.0087280273438,0.3288068175315857,2.6656084060668945,27.162607192993164,2.8255319595336914,4.315812839195132e-05,16.49597930908203,73.0169677734375,5,0,0,0,1,9,0,0,0,1,0,3.465293191921029,1.8666563663108042,1.7863334642242972,0.730021905373744,1.6450028843707716,7.1167419386747754,0.7696528068261796,0.026446035111291816,7.325830680025034,2971.063280611803,
32,15,602.9332275390625,915.19488,8392.3974609375,559.4931640625,0.12337833642959595,1.4155131578445435,29.98183250427246,1.2306705713272095,5.1175135013181716e-05,11.023948669433594,87.16191864013672,2,0,0,1,0,8,0,0,0,1,0,2.285928719234764,3.735940429868447,4.9271204908803865,0.49005504667626,0.9692349972756106,25.416666057032614,0.9393646137297623,0.19433266866280308,7.354460863220536,3159.423236470648,
33,17,736.3717041015625,987.2256,10909.408203125,641.7299194335938,0.166808620095253,1.54070246219635,192.34019470214844,1.8299624919891357,3.147270035697147e-05,9.178140640258789,27.866724014282227,3,0,0,0,1,8,0,0,0,1,0,2.319704646104381,2.2167059922547265,1.5505716125687194,4.98178147681433,0.48128589631922214,3.4177595770225286,0.3538957573805071,0.08604501419096042,8.37702102327309,3015.141138836778,
34,23,1579.8231201171875,1326.488576,10461.0048828125,454.8262939453125,0.0676090270280838,0.7623351216316223,24.927724838256836,0.7543074488639832,1.225403138960246e-05,8.175740242004395,29.121652603149414,5,0,0,0,1,10,0,0,0,1,0,2.411941804696611,10.868755346518666,0.11194691980315774,0.21866726901712366,0.1366755023040671,0.47648534396674586,0.9512762516058296,0.01702605219741823,9.793872477083852,2789.163468372653,
35,19,997.396484375,1369.373184,10942.779296875,575.9357299804688,0.06626439094543457,0.7684040069580078,10.790264129638672,0.5950806736946106,2.0472260075621307e-05,8.233348846435547,24.28447914123535,4,0,0,0,1,5,0,0,0,1,0,2.1198143848840454,0.7002864020628853,0.10515349482723718,0.2634029947682003,0.18294389271783273,0.6563870022730213,0.5483763470229491,0.24114908426408194,8.31597260475826,1728.4523053141477,
36,16,645.4863891601562,1078.896128,11346.591796875,709.1619873046875,0.027484189718961716,0.8056815266609192,6.638899803161621,0.4142094552516937,3.6251589335734025e-05,8.409793853759766,7.231253623962402,3,0,0,0,1,7,0,0,0,1,0,2.109842643583961,0.6581610742023267,0.446311164046907,0.8889201595576784,0.019573436768271515,0.5018195191929969,0.9473459317663122,0.23659053713632375,7.50692350107007,3032.536813889289,
37,17,727.2335205078125,1010.43968,10344.2685546875,608.4863891601562,0.027836496010422707,0.7036420702934265,7.8982744216918945,0.3321361839771271,2.499067886674311e-05,7.919887542724609,29.793724060058594,2,0,0,1,0,3,0,0,0,1,0,2.316981793130208,0.5459009319219317,0.2476817798149877,0.9236141648110202,0.006477898975924734,0.4771071938185152,0.229523044533657,0.0665638955682138,7.911971898839994,1578.9437340355134,
38,22,1405.453369140625,1275.56864,13379.9072265625,608.1776123046875,0.13080045580863953,1.3121732473373413,54.5490608215332,1.3615820407867432,5.692865306627937e-05,11.502924919128418,40.683475494384766,3,0,0,0,1,8,0,0,0,1,0,2.7827754561263682,11.380542481205376,0.6470130350104044,0.24548435247343375,1.174582807543712,31.817563963916363,0.9015556186440218,0.09283729126625491,9.687060340738762,2270.22262669718,
39,12,524.66162109375,1062.835712,9241.7529296875,770.1461181640625,0.2305026650428772,1.728824257850647,8.585664749145508,1.4325895309448242,4.054956662002951e-05,10.093256950378418,111.97884368896484,1,0,1,0,0,3,0,0,0,1,0,2.3825968711205197,31.03472997707224,0.91861918178091,909.5611494787958,0.07281221421502053,5.223815081432609,0.05564968642747499,0.07293887829313148,6.426586039415146,1985.948430254494,
40,16,657.0076293945312,865.742336,8863.2060546875,553.9503784179688,0.09647895395755768,0.9203075766563416,15.63097858428955,0.7943118214607239,3.829591878456995e-05,7.189233303070068,46.42262268066406,5,0,0,0,1,8,0,0,0,1,0,2.0085852162927207,0.571730726881447,0.30567610177208293,0.5296307000086388,0.011026184827085339,0.11107427418838477,0.8935739173835242,0.5509641725754384,7.460292484247088,,
41,26,2193.065673828125,1469.756928,12540.6103515625,482.3311767578125,0.12259121239185333,0.6385843753814697,16.42966651916504,0.5520266890525818,1.3252401004137937e-05,9.0283842086792,69.5426254272461,7,0,0,0,1,11,0,0,0,1,0,2.641042746878339,0.6473771842763911,0.8277009527004675,0.28369849013935,0.15809157809804805,1.2320399632344419,0.9334091035437779,0.1325674346587594,10.674479962942597,1777.5162218516214,
42,25,1982.0430908203125,1815.901696,11505.0068359375,460.20025634765625,0.020131928846240044,0.4472053050994873,15.499747276306152,0.20287689566612244,5.8191485550196376e-06,7.325434684753418,19.076446533203125,4,0,0,0,1,2,0,0,1,0,0,2.159685517146198,0.577796544381664,0.20746794744848174,0.8795968813138537,0.0904217777150996,0.9088003075202101,0.054332716755223914,0.15468921960171092,9.565444536628204,1015.8573047839805,
43,19,983.1963500976562,1464.808448,8355.412109375,439.758544921875,0.21649062633514404,1.1327948570251465,114.21250915527344,1.2116369009017944,2.3985770894796588e-05,8.121889114379883,205.06690979003906,4,0,0,0,1,12,0,0,0,1,0,2.2332679339360815,1.1958098343271015,2.129640355515452,5.783345386310578,0.4767677948894274,1.7132386980412728,0.33145985500637565,0.08487458809629023,8.560115066088708,,
44,19,967.3818969726562,1211.33568,9828.708984375,517.3004760742188,0.030957937240600586,0.6548057198524475,17.621610641479492,0.45815595984458923,1.5179187357716728e-05,7.24945592880249,43.95107650756836,4,0,0,0,1,5,0,0,0,1,0,2.055119821929614,0.5269786456273964,0.026723287697930462,0.34388814470306095,0.02340087153048093,0.4745592380602361,0.25114913747940015,0.07364055937569067,7.848522487764144,1713.2462264834016,
45,21,1241.3050537109375,1298.14272,9862.1181640625,469.62469482421875,0.048372309654951096,0.6374529600143433,18.73906135559082,0.4319397807121277,7.989588993950747e-06,8.325343132019043,139.75308227539062,2,0,0,1,0,6,0,0,0,1,0,2.2170640168753337,0.6463093513954529,0.02156565514596122,0.28388793194891443,0.02145601520938096,0.3059042362747221,0.23084639991231695,0.16605904736700047,9.111846623181778,2055.4096339796934,
46,16,660.8844604492188,1156.63104,10232.2294921875,639.5143432617188,0.2276289463043213,2.2757909297943115,20.794092178344727,1.6602851152420044,8.665103086968884e-05,18.993423461914062,65.02885437011719,4,0,0,0,1,7,0,0,0,1,0,2.95140580365481,3.8100643827141676,0.3047859419524923,0.24670190736101333,1.2567090526343314,21.62099621805681,0.44885712821324486,0.1796419668227987,7.512507831248193,2399.817077227562,
47,15,624.0838012695312,944.844288,8289.41015625,552.6273803710938,0.24489547312259674,2.1162943840026855,15.041462898254395,1.6490892171859741,3.0217082894523628e-05,17.178024291992188,1360.06982421875,3,0,0,0,1,10,0,0,0,1,0,2.916857997467263,14.322779982958568,1.6298949132793883,3.5666220602676244,1.4080185882231913,20.125961845035892,0.735734193890752,0.012798886708708303,7.375380247050005,,
48,14,570.7294921875,877.886464,11313.0712890625,808.0765380859375,0.04867778718471527,1.1068958044052124,23.962566375732422,0.7409156560897827,0.00010338283755118027,8.92126750946045,4.538441181182861,5,0,0,0,1,8,0,0,0,1,0,1.7794106489637136,0.5800831017453665,0.09714454111059127,0.6603914152074623,0.026652849433581628,0.45180038532967154,0.18732510120357068,0.1001845649999508,6.748085239117234,,
49,14,571.7493896484375,844.292608,9275.1591796875,662.5114135742188,0.09645914286375046,1.2750779390335083,18.711275100708008,1.1247557401657104,2.3702983526163734e-05,8.651765823364258,4.605137348175049,6,0,0,0,1,5,0,0,0,1,0,2.6922214833422795,0.5599579312085251,0.2816129181188081,0.49010380669483206,0.19942142296668636,0.7193290477359008,0.006572431307256779,0.1211071986005483,7.02835639682976,1066.6410631618996,
50,10,438.1828918457031,724.402688,6621.96435546875,662.1964721679688,0.10077124089002609,1.6299235820770264,14.237639427185059,1.5795130729675293,9.621726348996162e-05,8.176441192626953,16.834739685058594,2,0,0,1,0,5,0,0,0,1,0,2.2631097732562706,0.8299665120987441,0.2177231463258656,1.2914897269008356,0.059020077086660364,4.64652850242789,0.7707988462374069,0.4932282623494594,4.950479549963653,,
51,24,1778.4942626953125,1194.528256,11941.8466796875,497.57696533203125,0.05368795245885849,0.6065097451210022,21.778398513793945,0.4147885739803314,1.1769180673582014e-05,9.28772258758545,68.07722473144531,4,0,0,0,1,7,0,0,0,1,0,2.636165731888262,0.6517545139231757,0.1346896205105877,1.591023046439887,0.09885405500397941,1.513093278616387,0.021613816336365096,0.1535644870207665,9.856995609672706,1441.1117633520576,
52,22,1433.3133544921875,1555.181056,11001.40625,500.0639343261719,0.027585091069340706,0.5515134334564209,14.118952751159668,0.2693564295768738,1.6260717529803514e-05,8.132331848144531,32.892982482910156,4,0,0,0,1,2,0,0,1,0,0,2.02754262910402,0.7124250865938151,0.08846718791225604,0.7358764625650097,0.038947731084411255,0.8453497544861154,0.004144479279103903,0.24145130295621692,9.557793611399294,1021.6219337740937,
53,11,473.1829833984375,1027.600384,8564.4375,778.5852661132812,0.542509913444519,3.539644956588745,10.072381973266602,2.7091197967529297,0.00027774125919677317,15.71795654296875,81.40785217285156,2,0,0,1,0,9,0,0,0,1,0,3.2160448476991927,5.156447761865496,0.6906979434556471,0.16705889298768176,1.6003798220767547,10.179577745863245,0.7719784776549725,0.23786750843254637,6.0182622164326895,,
54,17,731.3408203125,873.163264,9898.7265625,582.2780151367188,0.1253199577331543,1.3487683534622192,32.637115478515625,1.2707550525665283,2.5521168936393224e-05,11.362752914428711,1061.7855224609375,4,0,0,0,1,9,0,0,0,1,0,2.321378726719059,0.6785826852132104,0.972665938791454,1.4364182972453792,0.1894958894935502,1.2134835623330393,0.832142956832699,0.07447934957184751,8.135406339252269,,
55,20,1112.464111328125,1173.645312,10967.697265625,548.3848876953125,0.059691641479730606,0.811046838760376,16.1988468170166,0.7130830883979797,1.6418729501310736e-05,8.248152732849121,58.201324462890625,2,0,0,1,0,6,0,0,0,1,0,2.0038251615135643,0.8370678734392528,0.5313091422173798,7.691167014323283,0.11101198221134673,8.088221334660913,0.4743734827206974,0.342571675220727,8.925030763212273,1969.7167572862902,
56,14,591.2913818359375,1041.52832,8161.19775390625,582.9427490234375,0.05745437741279602,0.9540570378303528,9.61253547668457,0.6603534817695618,1.4434055628953502e-05,7.934005260467529,168.41448974609375,2,0,0,1,0,4,0,0,0,1,0,2.1565849465072975,0.5892893328416772,0.1508216569200792,0.6835501238393783,0.03700825464135317,0.6607754205998672,0.07482578295067759,0.5808309022454494,6.647485732634471,2518.172186681361,
57,17,734.4056396484375,953.472512,9437.2529296875,555.1325073242188,0.021441765129566193,0.6495569348335266,47.21990203857422,0.30131250619888306,1.7283055058214813e-05,7.104460716247559,60.18216323852539,3,0,0,0,1,2,0,0,1,0,0,1.8969035067443991,0.5511975847597849,0.11039900203980829,0.8779422972844843,0.06834566914043382,0.973605554800729,0.22589499583646988,0.16144112247421594,8.028660690233764,1649.1909207355432,
58,22,1402.2574462890625,1273.220608,12473.6640625,566.9847412109375,0.04766164720058441,0.6939430832862854,35.59593200683594,0.5113266110420227,1.8795601135934703e-05,9.470863342285156,53.83475112915039,3,0,0,0,1,5,0,0,0,1,0,2.2692397322931006,0.6285555092542325,0.07020058692934017,0.6123455767454491,0.05237818513497459,0.9664349131213256,0.09557339556932677,0.15667954301666795,9.570346132497647,1518.6398671517295,
59,14,595.5194702148438,1125.986816,8829.759765625,630.6971435546875,0.17653129994869232,1.514447808265686,19.597431182861328,1.4762159585952759,0.00016709041665308177,9.176090240478516,25.844419479370117,4,0,0,0,1,6,0,0,0,1,0,2.0375755177501147,0.9411797796806055,0.9164847340937363,0.894274450458158,0.16972022663136535,1.6813082088558013,0.675505531757734,0.08331507915347558,6.9210473819649305,2867.428461020226,
60,13,536.4902954101562,812.599808,9370.3759765625,720.7981567382812,0.04597092792391777,1.010184407234192,16.57982063293457,0.628211259841919,4.3836338591063395e-05,7.809996128082275,18.15590476989746,0,1,0,0,0,4,0,0,0,1,0,1.6673990082327863,0.5653468043899628,0.06266161446119453,1.350940843742838,0.089047811060362,1.1000206966614687,0.020758906126427223,0.6295954556180687,6.460934931077444,,
61,10,413.1799011230469,696.251392,7736.19921875,773.6199340820312,0.036384448409080505,1.3554432392120361,6.3900370597839355,0.9727753400802612,0.00011734147847164422,7.4366984367370605,29.565046310424805,2,0,0,1,0,5,0,0,0,1,0,2.112256004404699,0.8464687619211486,0.15628566695623705,0.7960625054684096,0.030105705082791815,7.6135174013542315,0.8459751826646661,0.18510942949623632,5.485551388606048,,
62,13,544.3356323242188,707.67104,11184.7021484375,860.3617553710938,0.09969718754291534,1.6546199321746826,24.94480323791504,1.2083412408828735,3.376193853910081e-05,11.94621753692627,84.49864196777344,3,0,0,0,1,8,0,0,0,1,0,2.611261364477792,2.7085951927610847,0.8010306696502466,0.8036821006043349,0.08532678187207292,1.7385046362639016,0.6012599786410081,0.33668462359831985,6.710049899260749,3061.1154703373722,
63,13,527.1543579101562,781.534208,8701.2431640625,669.326416015625,0.19267474114894867,3.545915365219116,52.41545486450195,3.2105607986450195,9.298638178734109e-05,23.870220184326172,214.2198486328125,1,0,1,0,0,12,0,0,0,1,0,5.280785082099885,1.8538885626038863,3.588569111115126,3.6669616897378763,1.403626627908964,13.645110748338347,0.3455877155860142,0.12537723418518384,7.301110208587866,,
64,11,451.71405029296875,719.412224,10244.0556640625,931.27783203125,0.44795629382133484,4.307552814483643,16.874380111694336,3.6890153884887695,0.0004399764584377408,24.879581451416016,64.15071105957031,2,0,0,1,0,10,0,0,0,1,0,4.289079390305566,8.732993635868556,4.80522096181852,12.366827570114422,1.214958113779732,145.14846900110504,0.08533844476119648,0.10433535628227739,6.523763626810689,,
65,17,732.08935546875,873.681408,10909.8212890625,641.7542114257812,0.13960936665534973,1.3007333278656006,45.87764358520508,1.1776494979858398,2.9286733479239047e-05,10.943415641784668,76.29817199707031,4,0,0,0,1,10,0,0,0,1,0,2.3299702396374027,0.7090235301089478,0.31374697640492477,0.18183098670634565,0.10522225705484112,0.29058308398881644,0.9456835159989541,0.0784531798155106,7.7265802235396155,3083.421417200611,
